2,GoldenEye

3,Four Rooms

5,Copycat

11,Seven Pounds

12,The Usual Suspects

17,From Dusk Till Dawn

21,Muppet Treasure Island

23,Taxi Driver

28,Apollo 13

31,Crimson Tide

33,Desperado

38,The Net

43,Disclosure

44,Dolores Claiborne

53,Natural Born Killers

54,Outbreak

55,Léon: The Professional

68,Crow

77,Firm

79,The Fugitive

90,So I Married an Axe Murderer

96,Terminator 2: Judgment Day

98,Silence of the Lambs

100,Fargo

106,Diabolique

117,The Rock

118,Twister

128,Supercop

129,Bound

135,2001: A Space Odyssey

144,Die Hard

145,The Lawnmower Man

147,Long Kiss Goodnight

156,Reservoir Dogs

159,Basic Instinct

164,Abyss

176,Aliens

183,Alien

185,Psycho

195,Terminator

198,Nikita

206,Akira

218,Cape Fear

223,Sling Blade

226,Die Hard 2

244,Feeling For Snow

245,The Devil's Own

252,The Lost World: Jurassic Park

260,Event Horizon

264,Mimic

265,The Hunt for Red October

270,Gattaca

273,Heat

281,The River Wild

288,Scream

291,Absolute Power

295,Breakdown

298,Face/Off

300,Air Force One

302,L.A. Confidential

307,Devil's Advocate

311,The Wings of the Dove

315,Apt Pupil

322,Murder at 1600

323,Dante's Peak

325,Crash

328,Conspiracy Theory

329,Desperate Measures

331,Edge of Tomorrow

332,Kiss the Girls

333,Game of Thrones

336,Playing God

337,The House of Yes

348,Desperate Measures

349,Hard Rain

350,Fallen

355,Sphere

356,The Client

358,Spawn

359,Assignment

361,Incognito

370,Mary Reilly

402,Ghost

406,Thinner

408,Close Shave

426,The Transformers: The Movie

466,Red Rock West

479,Vertigo

480,North by Northwest

489,Notorious

490,To Catch a Thief

505,Dial M for Murder

513,Third Man

546,Broken Arrow

550,Die Hard: With a Vengeance

558,Heavenly Creatures

565,Village of the Damned

566,Clear and Present Danger

568,Speed

571,Another Stakeout

572,Blown Away

573,Body Snatchers

574,Boxing Helena

581,Kalifornia

583,Romeo Is Bleeding

591,Primal Fear

592,True Crime

595,The Fan

597,Eraser

603,Rear Window

607,Rebecca

608,Spellbound

615,The 39 Steps

619,Extreme Measures

636,Escape from New York

649,Once Upon a Time in America

653,Touch of Evil

654,Chinatown

656,M

657,The Manchurian Candidate

659,Arsenic and Old Lace

665,The Making of 'Alien 3'

670,Body Snatchers

673,Cape Fear

678,Volcano

682,I Know What You Did Last Summer

684,In the Line of Fire

685,Executive Decision

689,Jackal

691,Dark City

696,City Hall

717,The Juror

741,Last Supper

742,Ransom

743,The Crow: City of Angels

748,Saint

751,Tomorrow Never Dies

752,The Replacement Killers

754,Red Corner

758,Lawnmower Man 2: Beyond Cyberspace

761,Nick of Time

770,Devil in a Blue Dress

771,Johnny Mnemonic

773,Mute Witness

788,Relative Fear

800,In the Mouth of Madness

802,Hard Target

823,Mulholland Falls

825,Arrival

827,Daylight

830,Power 98

831,Escape from L.A.

834,Halloween: The Curse of Michael Myers

839,Loch Ness

841,The Glimmer Man

848,Murder

852,The Bloody Child

855,Diva

860,Believers

879,Peacemaker

886,A Life Less Ordinary

895,Scream 2

902,The Big Lebowski

912,U.S. Marshals

914,Wild Things

916,Lost in Space

917,Mercury Rising

925,Unforgettable

930,Chain Reaction

931,The Island of Dr. Moreau

939,Murder in the First

943,Killing Zoe

945,Charade

963,Some Folks Call It a Sling Blade

974,Eye for an Eye

975,Fear

976,Solo

978,Heaven's Prisoners

979,Trigger Effect

982,Maximum Risk

983,The Rich Man's Wife

984,Shadow Conspiracy

986,Turbulence

987,Underworld

992,Head Above Water

1013,Anaconda

1016,Con Air

1019,The Killer

1020,Gaslight

1025,Fire Down Below

1038,Switchback

1042,Just Cause

1046,Malice

1069,Amateur

1073,Shallow Grave

1077,Love and a .45

1083,Albino Alligator

1089,Speed 2: Cruise Control

1090,Sliver

1105,Firestorm

1109,Death and the Maiden

1125,Innocents

1131,Safe

1139,Hackers

1143,Hard Eight

1174,Caught

1198,Purple Noon

1207,Jade

1208,Kiss of Death

1210,Virtuosity

1213,Guilty as Sin

1217,Assassins

1229,Poison Ivy II

1248,Blink

1253,The Tie That Binds

1273,Color of Night

1274,RoboCop 3

1275,Killer Elite

1313,Palmetto

1314,Surviving the Game

1324,Loaded

1370,I Can't Sleep

1393,Stag

1399,Stranger in the House

1422,Suture

1431,Legal Deceit

1451,Foreign Correspondent

1471,Hideaway

1477,Nightwatch

1491,Tough and Deadly

1508,Babysitter

1522,Trial by Jury

1526,Witness

1548,The Courtyard

1549,Dream Man

1553,Underneath

1556,Condition Red

1559,Hostile Intentions

1579,Baton Rouge

1595,Shopping

1596,Nemesis 2: Nebula

1598,City of Industry

1601,Office Killer

1604,He Walked by Night

1621,Butterfly Kiss

1624,Hush

1625,Nightwatch

1651,The Spanish Prisoner

1670,Tainted

1673,Mirage

1679,B. Monkey


